TIF,POI_0,POI_1,POI_2,POI_3,POI_4,POI_5,POI_6,POI_7,POI_8,POI_9,POI_10,POI_11,POI_12,POI_13
5494,0.22580914260430354,0.32844966196989606,0.16422483098494803,0.30792155809677757,0.04105620774623701,0.020528103873118504,0.0,0.061584311619355514,0.24633724647742206,0.0,0.10264051936559251,0.04105620774623701,0.04105620774623701,0.41056207746237006,97.0
4309,0.0,0.1111111111111111,0.1111111111111111,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,9.0
6458,0.7531128542308807,0.22639588869517274,0.746182367842253,0.08085567453399026,0.1871231324929489,0.0323422698135961,0.01617113490679805,0.013860972777255473,0.4019682105404087,0.3026312389700778,0.023101621295425787,0.08547599879307541,0.087786160922618,0.175572321845236,1356.0
8427,0.0,0.0,0.23856062735983122,0.0,0.0,0.0,0.0,0.0,0.23856062735983122,0.0,0.0,0.0,0.0,0.0,2.0
8291,0.22935618717255707,0.08600857018970891,0.28669523396569635,0.05733904679313927,0.7740771317073801,0.028669523396569634,0.05733904679313927,0.05733904679313927,0.14334761698284817,0.0,0.0,0.0,0.05733904679313927,0.028669523396569634,63.0
6231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5926,0.31422361281711864,0.17282298704941526,0.47133541922567795,0.047133541922567794,0.4084906966622542,0.0,0.0,0.0,0.21995652897198303,0.2513788902536949,0.0,0.10997826448599152,0.0,0.14140062576770338,136.0
3635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8142,0.15668549977488813,0.4178279993997017,0.15668549977488813,0.052228499924962715,0.10445699984992543,0.10445699984992543,0.0,0.0,0.052228499924962715,0.4178279993997017,0.0,0.0,0.0,0.0,28.0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6059,0.379691527745105,0.2014689739055659,0.8781980913832359,0.10073448695278295,0.8058758956222636,0.03616109788048619,0.010331742251567482,0.012914677814459352,0.2531276851634033,0.16272494046218783,0.015497613377351224,0.03874403344337806,0.05165871125783741,0.12914677814459352,1191.0
2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3604,0.3423763146484161,0.06847526292968321,0.20542578878904966,0.06847526292968321,0.27390105171873286,0.0,0.0,0.13695052585936643,0.06847526292968321,0.0,0.0,0.0,0.13695052585936643,0.0,19.0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7061,0.15563025007672873,0.31126050015345746,0.0,0.15563025007672873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15563025007672873,5.0
5632,0.13222192947339192,0.5288877178935677,0.0,0.13222192947339192,0.3966657884201758,0.0,0.0,0.0,0.06611096473669596,0.0,0.0,0.0,0.0,0.06611096473669596,20.0
4287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8451,0.0,0.4013733275519749,0.0,0.0,0.20068666377598746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6435,0.6586477074835795,0.0714196309319544,0.5078729310716757,0.06348411638395947,0.5158084456196707,0.015871029095989867,0.015871029095989867,0.023806543643984802,0.24600095098784291,0.1428392618639088,0.0,0.0714196309319544,0.06348411638395947,0.10316168912393413,315.0
6312,0.6550981606376665,0.16934510274987297,0.6818368610718569,0.2183660535458888,0.23619185383534913,0.013369350217095234,0.02673870043419047,0.017825800289460313,0.3877111562957618,0.09804190159203172,0.035651600578920625,0.040108050651285705,0.11141125180912695,0.10695480173676188,628.0
3678,0.0,0.20068666377598746,0.0,0.0,0.4013733275519749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3046,0.09810738600432954,0.19621477200865908,0.19621477200865908,0.09810738600432954,0.19621477200865908,0.0,0.0,0.0,0.09810738600432954,0.0,0.0,0.0,0.0,0.19621477200865908,11.0
746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6272,0.38378912725988923,0.2456250414463291,0.1995703461751424,0.09210939054237341,0.5987110385254272,0.030703130180791138,0.015351565090395569,0.0,0.21492191126553797,0.18421878108474682,0.015351565090395569,0.030703130180791138,0.015351565090395569,0.12281252072316455,140.0
2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8395,0.28169934667141894,0.0,0.0,0.0,0.0,0.14084967333570947,0.0,0.0,0.0,0.0,0.14084967333570947,0.0,0.28169934667141894,0.0,6.0
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4588,0.020528103873118504,0.0,0.3695058697161331,0.0,1.3548548556258213,0.0,0.0,0.0,0.16422483098494803,0.020528103873118504,0.020528103873118504,0.0,0.0,0.04105620774623701,97.0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7452,0.13079806312896258,0.15695767575475508,0.10463845050317006,0.07847883787737754,0.49703263989005775,0.026159612625792514,0.0,0.026159612625792514,0.6539903156448128,0.07847883787737754,0.0,0.07847883787737754,0.0,0.026159612625792514,71.0
7693,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7723,0.1056372550017821,0.03521241833392737,0.3169117650053463,0.1056372550017821,0.3521241833392737,0.0,0.03521241833392737,0.0,0.387336601673201,0.17606209166963685,0.0,0.0,0.0,0.17606209166963685,48.0
1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4378,0.08816369505217216,0.08816369505217216,0.1763273901043443,0.0,0.7934732554695494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
5474,0.47243074865034096,0.06501340577756985,1.2742627532403692,0.043342270518379904,0.450759613391151,0.01733690820735196,0.026005362311027944,0.00433422705183799,0.1863717632290336,0.10402144924411177,0.00433422705183799,0.05201072462205589,0.06934763282940784,0.043342270518379904,649.0
7708,0.0,0.0,0.12901285528456335,0.0,0.6450642764228168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12901285528456335,7.0
7473,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
